"020149919","(OCoLC)00034244","{'440': {'ind2': '0', 'subfields': [{'a': 'University of North Carolina studies in comparative literature,'}, {'v': 'no. 47'}, {'5': 'FPeU'}, {'5': 'FTS'}, {'5': 'FMFIU'}, {'5': 'FU'}], 'ind1': ' '}}"
"020191535","(OCoLC)03294664","{'440': {'ind2': '0', 'subfields': [{'a': 'Advances in experimental medicine and biology ;'}, {'v': 'v. 91'}, {'5': 'FU'}], 'ind1': ' '}}"
"020191535","(OCoLC)03294664","{'440': {'ind2': '0', 'subfields': [{'a': 'Advances in experimental medicine and biology ;'}, {'v': '91'}, {'5': 'FTaFA'}, {'5': 'FOFT'}], 'ind1': ' '}}"
"020324455","(OCoLC)16815692","{'440': {'ind2': '0', 'subfields': [{'a': 'HUD-CPD-245.'}, {'5': 'FTaSU'}], 'ind1': ' '}}"
"020321561","(OCoLC)00254200","{'440': {'ind2': '4', 'subfields': [{'a': 'The Institute of economics of the Brookings institution. Publication ;'}, {'v': 'no. 15'}, {'5': 'FOFT'}], 'ind1': ' '}}"
"020321561","(OCoLC)00254200","{'440': {'ind2': '4', 'subfields': [{'a': 'The Institute of economics of the Brookings institution. Publication ;'}, {'v': 'no. 15'}, {'5': 'FOFT'}], 'ind1': ' '}}"
"020152627","(OCoLC)00034272","{'440': {'ind2': '4', 'subfields': [{'a': 'The Social history of education.'}, {'n': 'First series,'}, {'v': 'no. 7'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020006898","(OCoLC)00001565","{'440': {'ind2': '0', 'subfields': [{'a': 'Morris Arboretum monograph'}, {'5': 'FPeU'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020155536","(OCoLC)55592486","{'440': {'ind2': '0', 'subfields': [{'a': 'Dance in America'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020204444","(OCoLC)00067113","{'440': {'ind2': '0', 'subfields': [{'a': 'Neuroscience series,'}, {'v': 'no. 2'}, {'5': 'FMFIU'}], 'ind1': ' '}}"
"020255001","(OCoLC)00067125","{'440': {'ind2': '4', 'subfields': [{'a': 'The Commonwealth and international library.'}, {'p': 'Selected readings in analytical chemistry'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020255107","(OCoLC)00193729","{'440': {'ind2': '0', 'subfields': [{'a': 'Brown University Studies'}, {'v': 'v.12'}, {'5': 'FOFT'}], 'ind1': ' '}}"
"020301767","(OCoLC)00095843","{'440': {'ind2': '0', 'subfields': [{'a': 'Lecture notes in mathematics (Springer-Verlag)'}, {'v': 'no. 145'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020173112","(OCoLC)11126378","{'440': {'ind2': '0', 'subfields': [{'a': 'DHHS publication ;'}, {'v': 'no. (ADM) 84-1278'}, {'5': 'FTS'}, {'5': 'FPeU'}, {'5': 'FBoU'}, {'5': 'FMFIU'}, {'5': 'FU'}], 'ind1': ' '}}"
"020173112","(OCoLC)11126378","{'440': {'ind2': '0', 'subfields': [{'a': 'DHHS publication ;'}, {'v': 'no. (ADM) 84-1278'}, {'5': 'FTS'}, {'5': 'FPeU'}, {'5': 'FBoU'}, {'5': 'FMFIU'}, {'5': 'FU'}], 'ind1': ' '}}"
"020150698","(OCoLC)00034448","{'440': {'ind2': '2', 'subfields': [{'a': 'A history of seafaring,'}, {'v': 'v. 3'}, {'5': 'FTaSU'}], 'ind1': ' '}}"
"020236940","(OCoLC)00179548","{'440': {'ind2': '0', 'subfields': [{'a': 'Harper torchbooks.'}, {'p': 'Academy library,'}, {'v': 'TB1267G'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020200260","(OCoLC)00149192","{'440': {'ind2': '4', 'subfields': [{'a': 'The Commonwealth and international library'}, {'5': 'FOFT'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020002035","(OCoLC)33933001","{'440': {'ind2': '0', 'subfields': [{'a': 'Physiology, series one ;'}, {'v': 'v. 2'}, {'5': 'FU'}, {'5': 'FTaFA'}, {'5': 'FOFT'}], 'ind1': ' '}}"
"020296069","(OCoLC)00083686","{'440': {'ind2': '0', 'subfields': [{'a': 'Burt Franklin bibliography & reference series,'}, {'v': '323'}, {'5': 'FU'}], 'ind1': ' '}}"
"020205118","(OCoLC)00067305","{'440': {'ind2': '0', 'subfields': [{'a': 'Monographs of the Society for Research in Child Development ;'}, {'v': 'v. 34, no. 9, serial no. 133.'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020205149","(OCoLC)00067307","{'440': {'ind2': '0', 'subfields': [{'a': 'Monographs of the Society for Research in Child Development ;'}, {'v': 'v. 34, no. 6, serial no. 130.'}, {'5': 'FTS'}], 'ind1': ' '}}"
"020007206","(OCoLC)08832754","{'440': {'ind2': '0', 'subfields': [{'a': 'Proceedings of the Academy of Political Science in the city of New York ;'}, {'v': 'v. 34, no. 4'}, {'5': 'FU'}], 'ind1': ' '}}"
